timestamp,Channel 1
18538.0,8911.0
18540.0,9039.0
18542.0,8653.0
18544.0,7973.0
18546.0,7336.0
18548.0,6853.0
18550.0,6954.0
18552.0,7388.0
18554.0,7909.0
18556.0,8414.0
18558.0,8891.0
18560.0,9023.0
18562.0,8636.0
18564.0,7966.0
18566.0,7327.0
18568.0,6812.0
18570.0,6881.0
18572.0,7328.0
18574.0,7864.0
18576.0,8379.0
18578.0,8858.0
18580.0,9006.0
18582.0,8639.0
18584.0,7961.0
18586.0,7301.0
18588.0,6774.0
18590.0,6776.0
18592.0,7227.0
18594.0,7809.0
18596.0,8343.0
18598.0,8840.0
18600.0,8998.0
18602.0,8608.0
18604.0,7902.0
18606.0,7226.0
18608.0,6671.0
18610.0,6714.0
18612.0,7194.0
18614.0,7764.0
18616.0,8306.0
18618.0,8826.0
18620.0,8988.0
18622.0,8598.0
18624.0,7878.0
18626.0,7178.0
18628.0,6621.0
18630.0,6677.0
18632.0,7145.0
18634.0,7719.0
18636.0,8275.0
18638.0,8797.0
18640.0,8975.0
18642.0,8584.0
18644.0,7851.0
18646.0,7143.0
18648.0,6562.0
18650.0,6606.0
18652.0,7084.0
18654.0,7671.0
18656.0,8238.0
18658.0,8776.0
18660.0,8969.0
18662.0,8576.0
18664.0,7843.0
18666.0,7115.0
18668.0,6498.0
18670.0,6502.0
18672.0,6997.0
18674.0,7600.0
18676.0,8188.0
18678.0,8751.0
18680.0,8965.0
18682.0,8563.0
18684.0,7821.0
18686.0,7082.0
18688.0,6436.0
18690.0,6438.0
18692.0,6927.0
18694.0,7539.0
18696.0,8149.0
18698.0,8739.0
18700.0,8957.0
18702.0,8563.0
18704.0,7792.0
18706.0,7010.0
18708.0,6345.0
18710.0,6325.0
18712.0,6836.0
18714.0,7474.0
18716.0,8110.0
18718.0,8718.0
18720.0,8952.0
18722.0,8548.0
18724.0,7758.0
18726.0,6949.0
18728.0,6261.0
18730.0,6232.0
18732.0,6754.0
18734.0,7411.0
18736.0,8065.0
18738.0,8689.0
18740.0,8951.0
18742.0,8559.0
18744.0,7746.0
18746.0,6914.0
18748.0,6198.0
18750.0,6164.0
18752.0,6686.0
18754.0,7348.0
18756.0,8019.0
18758.0,8680.0
18760.0,8959.0
18762.0,8568.0
18764.0,7737.0
18766.0,6867.0
18768.0,6104.0
18770.0,6047.0
18772.0,6574.0
18774.0,7261.0
18776.0,7957.0
18778.0,8650.0
18780.0,8967.0
18782.0,8575.0
18784.0,7703.0
18786.0,6784.0
18788.0,6002.0
18790.0,5943.0
18792.0,6469.0
18794.0,7168.0
18796.0,7902.0
18798.0,8635.0
18800.0,8970.0
18802.0,8572.0
18804.0,7671.0
18806.0,6713.0
18808.0,5881.0
18810.0,5799.0
18812.0,6336.0
18814.0,7081.0
18816.0,7848.0
18818.0,8619.0
18820.0,8977.0
18822.0,8576.0
18824.0,7644.0
18826.0,6641.0
18828.0,5748.0
18830.0,5663.0
18832.0,6206.0
18834.0,6963.0
18836.0,7766.0
18838.0,8571.0
18840.0,8973.0
18842.0,8578.0
18844.0,7608.0
18846.0,6566.0
18848.0,5631.0
18850.0,5513.0
18852.0,6058.0
18854.0,6836.0
18856.0,7683.0
18858.0,8547.0
18860.0,8991.0
18862.0,8604.0
18864.0,7606.0
18866.0,6511.0
18868.0,5498.0
18870.0,5299.0
18872.0,5868.0
18874.0,6698.0
18876.0,7593.0
18878.0,8510.0
18880.0,9018.0
18882.0,8634.0
18884.0,7590.0
18886.0,6417.0
18888.0,5323.0
18890.0,5130.0
18892.0,5721.0
18894.0,6569.0
18896.0,7519.0
18898.0,8510.0
18900.0,9059.0
18902.0,8671.0
18904.0,7564.0
18906.0,6312.0
18908.0,5164.0
18910.0,4931.0
18912.0,5519.0
18914.0,6430.0
18916.0,7443.0
18918.0,8509.0
18920.0,9119.0
18922.0,8739.0
18924.0,7570.0
18926.0,6209.0
18928.0,4921.0
18930.0,4582.0
18932.0,5151.0
18934.0,6121.0
18936.0,7261.0
18938.0,8522.0
18940.0,9321.0
18942.0,8986.0
18944.0,7656.0
18946.0,6009.0
18948.0,4350.0
18950.0,3751.0
18952.0,4322.0
18954.0,5454.0
18956.0,6876.0
18958.0,8498.0
18960.0,9643.0
18962.0,9446.0
18964.0,7966.0
18966.0,5972.0
18968.0,3895.0
18970.0,3006.0
18972.0,3594.0
18974.0,4945.0
18976.0,6699.0
18978.0,8707.0
18980.0,10198.0
18982.0,10125.0
18984.0,8483.0
18986.0,6154.0
18988.0,3739.0
18990.0,2643.0
18992.0,3199.0
18994.0,4729.0
18996.0,6735.0
18998.0,9001.0
19000.0,10714.0
19002.0,10723.0
19004.0,8972.0
19006.0,6406.0
19008.0,3733.0
19010.0,2459.0
19012.0,2994.0
19014.0,4602.0
19016.0,6774.0
19018.0,9241.0
19020.0,11137.0
19022.0,11215.0
19024.0,9388.0
19026.0,6641.0
19028.0,3777.0
19030.0,2361.0
19032.0,2874.0
19034.0,4549.0
19036.0,6834.0
19038.0,9413.0
19040.0,11396.0
19042.0,11494.0
19044.0,9611.0
19046.0,6791.0
19048.0,3834.0
19050.0,2352.0
19052.0,2866.0
19054.0,4552.0
19056.0,6844.0
19058.0,9415.0
19060.0,11375.0
19062.0,11456.0
19064.0,9618.0
19066.0,6865.0
19068.0,3982.0
19070.0,2418.0
19072.0,2828.0
19074.0,4546.0
19076.0,6823.0
19078.0,9324.0
19080.0,11233.0
19082.0,11300.0
19084.0,9484.0
19086.0,6803.0
19088.0,3945.0
19090.0,2490.0
19092.0,3023.0
19094.0,4621.0
19096.0,6827.0
19098.0,9289.0
19100.0,11125.0
19102.0,11183.0
19104.0,9394.0
19106.0,6756.0
19108.0,4005.0
19110.0,2654.0
19112.0,3188.0
19114.0,4783.0
19116.0,6929.0
19118.0,9311.0
19120.0,11096.0
19122.0,11116.0
19124.0,9319.0
19126.0,6701.0
19128.0,4026.0
19130.0,2787.0
19132.0,3386.0
19134.0,5009.0
19136.0,7153.0
19138.0,9483.0
19140.0,11211.0
19142.0,11169.0
19144.0,9321.0
19146.0,6684.0
19148.0,4019.0
19150.0,2823.0
19152.0,3458.0
19154.0,5101.0
19156.0,7243.0
19158.0,9552.0
19160.0,11251.0
19162.0,11171.0
19164.0,9296.0
19166.0,6643.0
19168.0,3953.0
19170.0,2689.0
19172.0,3338.0
19174.0,5011.0
19176.0,7172.0
19178.0,9494.0
19180.0,11187.0
19182.0,11098.0
19184.0,9216.0
19186.0,6566.0
19188.0,3831.0
19190.0,2458.0
19192.0,3093.0
19194.0,4810.0
19196.0,7004.0
19198.0,9353.0
19200.0,11131.0
19202.0,11051.0
19204.0,9167.0
19206.0,6516.0
19208.0,3764.0
19210.0,2285.0
19212.0,2747.0
19214.0,4538.0
19216.0,6850.0
19218.0,9316.0
19220.0,11138.0
19222.0,11078.0
19224.0,9099.0
19226.0,6273.0
19228.0,3398.0
19230.0,2061.0
19232.0,2766.0
19234.0,4588.0
19236.0,6944.0
19238.0,9499.0
19240.0,11401.0
19242.0,11358.0
19244.0,9305.0
19246.0,6349.0
19248.0,3416.0
19250.0,2149.0
19252.0,2907.0
19254.0,4782.0
19256.0,7219.0
19258.0,9843.0
19260.0,11788.0
19262.0,11711.0
19264.0,9542.0
19266.0,6424.0
19268.0,3344.0
19270.0,1986.0
19272.0,2740.0
19274.0,4683.0
19276.0,7233.0
19278.0,9998.0
19280.0,12079.0
19282.0,12047.0
19284.0,9804.0
19286.0,6553.0
19288.0,3259.0
19290.0,1677.0
19292.0,2328.0
19294.0,4329.0
19296.0,7120.0
19298.0,10286.0
19300.0,12743.0
19302.0,12883.0
19304.0,10516.0
19306.0,6900.0
19308.0,3129.0
19310.0,1103.0
19312.0,1721.0
19314.0,3919.0
19316.0,6858.0
19318.0,10094.0
19320.0,12605.0
19322.0,12714.0
19324.0,10364.0
19326.0,6878.0
19328.0,3187.0
19330.0,1088.0
19332.0,1511.0
19334.0,3721.0
19336.0,6686.0
19338.0,9886.0
19340.0,12344.0
19342.0,12461.0
19344.0,10228.0
19346.0,6906.0
19348.0,3365.0
19350.0,1281.0
19352.0,1691.0
19354.0,3855.0
19356.0,6736.0
19358.0,9861.0
19360.0,12273.0
19362.0,12386.0
19364.0,10047.0
19366.0,6558.0
19368.0,2946.0
19370.0,1132.0
19372.0,1858.0
19374.0,3994.0
19376.0,6838.0
19378.0,9941.0
19380.0,12326.0
19382.0,12389.0
19384.0,9993.0
19386.0,6467.0
19388.0,3007.0
19390.0,1466.0
19392.0,2291.0
19394.0,4416.0
19396.0,7151.0
19398.0,9969.0
19400.0,11876.0
19402.0,11446.0
19404.0,8836.0
19406.0,5596.0
19408.0,2689.0
19410.0,1749.0
19412.0,3027.0
19414.0,5386.0
19416.0,8078.0
19418.0,10638.0
19420.0,12151.0
19422.0,11435.0
19424.0,8788.0
19426.0,5633.0
19428.0,2931.0
19430.0,2188.0
19432.0,3653.0
19434.0,6076.0
19436.0,8697.0
19438.0,11063.0
19440.0,12386.0
19442.0,11563.0
19444.0,8896.0
19446.0,5782.0
19448.0,3158.0
19450.0,2531.0
19452.0,4151.0
19454.0,6634.0
19456.0,9209.0
19458.0,11449.0
19460.0,12549.0
19462.0,11475.0
19464.0,8644.0
19466.0,5550.0
19468.0,3161.0
19470.0,2878.0
19472.0,4703.0
19474.0,7272.0
19476.0,9809.0
19478.0,11891.0
19480.0,12756.0
19482.0,11474.0
19484.0,8540.0
19486.0,5457.0
19488.0,3173.0
19490.0,3070.0
19492.0,5034.0
19494.0,7649.0
19496.0,10141.0
19498.0,12118.0
19500.0,12844.0
19502.0,11449.0
19504.0,8498.0
19506.0,5483.0
19508.0,3436.0
19510.0,3529.0
19512.0,5539.0
19514.0,8151.0
19516.0,10589.0
19518.0,12453.0
19520.0,13054.0
19522.0,11603.0
19524.0,8670.0
19526.0,5718.0
19528.0,3666.0
19530.0,3726.0
19532.0,5723.0
19534.0,8287.0
19536.0,10688.0
19538.0,12534.0
19540.0,13148.0
19542.0,11706.0
19544.0,8755.0
19546.0,5784.0
19548.0,3664.0
19550.0,3629.0
19552.0,5593.0
19554.0,8165.0
19556.0,10609.0
19558.0,12511.0
19560.0,13209.0
19562.0,11858.0
19564.0,8962.0
19566.0,5959.0
19568.0,3711.0
19570.0,3509.0
19572.0,5346.0
19574.0,7888.0
19576.0,10385.0
19578.0,12423.0
19580.0,13316.0
19582.0,12176.0
19584.0,9436.0
19586.0,6443.0
19588.0,4052.0
19590.0,3564.0
19592.0,5161.0
19594.0,7539.0
19596.0,9988.0
19598.0,12106.0
19600.0,13174.0
19602.0,12236.0
19604.0,9628.0
19606.0,6706.0
19608.0,4304.0
19610.0,3769.0
19612.0,5296.0
19614.0,7567.0
19616.0,9948.0
19618.0,12016.0
19620.0,13096.0
19622.0,12273.0
19624.0,9871.0
19626.0,7116.0
19628.0,4760.0
19630.0,4031.0
19632.0,5263.0
19634.0,7316.0
19636.0,9597.0
19638.0,11729.0
19640.0,13059.0
19642.0,12558.0
19644.0,10358.0
19646.0,7587.0
19648.0,4959.0
19650.0,3797.0
19652.0,4728.0
19654.0,6700.0
19656.0,9033.0
19658.0,11353.0
19660.0,12984.0
19662.0,12794.0
19664.0,10783.0
19666.0,7986.0
19668.0,5200.0
19670.0,3804.0
19672.0,4503.0
19674.0,6319.0
19676.0,8649.0
19678.0,11108.0
19680.0,12996.0
19682.0,13040.0
19684.0,11108.0
19686.0,8262.0
19688.0,5286.0
19690.0,3654.0
19692.0,4194.0
19694.0,5971.0
19696.0,8409.0
19698.0,11103.0
19700.0,13286.0
19702.0,13559.0
19704.0,11720.0
19706.0,8797.0
19708.0,5619.0
19710.0,3756.0
19712.0,4181.0
19714.0,5995.0
19716.0,8547.0
19718.0,11378.0
19720.0,13728.0
19722.0,14128.0
19724.0,12272.0
19726.0,9200.0
19728.0,5814.0
19730.0,3742.0
19732.0,4063.0
19734.0,5820.0
19736.0,8402.0
19738.0,11350.0
19740.0,13831.0
19742.0,14303.0
19744.0,12413.0
19746.0,9221.0
19748.0,5663.0
19750.0,3440.0
19752.0,3676.0
19754.0,5443.0
19756.0,8073.0
19758.0,11076.0
19760.0,13613.0
19762.0,14104.0
19764.0,12174.0
19766.0,8909.0
19768.0,5282.0
19770.0,2997.0
19772.0,3184.0
19774.0,4938.0
19776.0,7563.0
19778.0,10579.0
19780.0,13152.0
19782.0,13666.0
19784.0,11744.0
19786.0,8473.0
19788.0,4875.0
19790.0,2668.0
19792.0,2938.0
19794.0,4744.0
19796.0,7403.0
19798.0,10424.0
19800.0,12960.0
19802.0,13416.0
19804.0,11443.0
19806.0,8156.0
19808.0,4592.0
19810.0,2469.0
19812.0,2766.0
19814.0,4516.0
19816.0,7119.0
19818.0,10120.0
19820.0,12596.0
19822.0,12998.0
19824.0,10998.0
19826.0,7704.0
19828.0,4241.0
19830.0,2361.0
19832.0,2869.0
19834.0,4698.0
19836.0,7186.0
19838.0,9844.0
19840.0,11807.0
19842.0,11701.0
19844.0,9543.0
19846.0,6611.0
19848.0,3993.0
19850.0,3163.0
19852.0,4513.0
19854.0,6814.0
19856.0,9319.0
19858.0,11513.0
19860.0,12772.0
19862.0,12095.0
19864.0,9733.0
19866.0,7017.0
19868.0,4891.0
19870.0,4504.0
19872.0,5956.0
19874.0,8093.0
19876.0,10309.0
19878.0,12335.0
19880.0,13573.0
19882.0,13077.0
19884.0,10953.0
19886.0,8309.0
19888.0,6048.0
19890.0,5346.0
19892.0,6453.0
19894.0,8317.0
19896.0,10494.0
19898.0,12555.0
19900.0,13839.0
19902.0,13341.0
19904.0,11213.0
19906.0,8589.0
19908.0,6272.0
19910.0,5420.0
19912.0,5871.0
19914.0,4429.0
19916.0,3236.0
19918.0,5793.0
19920.0,11609.0
19922.0,16786.0
19924.0,17599.0
19926.0,13149.0
19928.0,4496.0
19930.0,-5119.0
19932.0,-11218.0
19934.0,-12818.0
19936.0,-9826.0
19938.0,-2940.0
19940.0,6339.0
19942.0,13764.0
19944.0,15566.0
19946.0,11075.0
19948.0,1832.0
19950.0,-8334.0
19952.0,-14502.0
19954.0,-15770.0
19956.0,-12218.0
19958.0,-4653.0
19960.0,5299.0
19962.0,13111.0
19964.0,14859.0
19966.0,10175.0
19968.0,910.0
19970.0,-9101.0
19972.0,-15122.0
19974.0,-16317.0
19976.0,-12766.0
19978.0,-5389.0
19980.0,4151.0
19982.0,11474.0
19984.0,13108.0
19986.0,8844.0
19988.0,197.0
19990.0,-9357.0
19992.0,-15218.0
19994.0,-16390.0
19996.0,-12868.0
19998.0,-5462.0
20000.0,4239.0
20002.0,11763.0
20004.0,13313.0
20006.0,8603.0
20008.0,-412.0
20010.0,-9831.0
20012.0,-15251.0
20014.0,-16041.0
20016.0,-12308.0
20018.0,-4972.0
20020.0,4279.0
20022.0,11290.0
20024.0,12786.0
20026.0,8434.0
20028.0,118.0
20030.0,-8483.0
20032.0,-13240.0
20034.0,-13816.0
20036.0,-10402.0
20038.0,-3746.0
20040.0,4722.0
20042.0,11006.0
20044.0,12083.0
20046.0,7898.0
20048.0,71.0
20050.0,-8077.0
20052.0,-12513.0
20054.0,-12789.0
20056.0,-9108.0
20058.0,-2302.0
20060.0,6171.0
20062.0,12341.0
20064.0,13217.0
20066.0,8930.0
20068.0,1189.0
20070.0,-6838.0
20072.0,-11297.0
20074.0,-11411.0
20076.0,-7758.0
20078.0,-1216.0
20080.0,6833.0
20082.0,12688.0
20084.0,13462.0
20086.0,9244.0
20088.0,1668.0
20090.0,-6079.0
20092.0,-10098.0
20094.0,-10239.0
20096.0,-6745.0
20098.0,-392.0
20100.0,7406.0
20102.0,13028.0
20104.0,13702.0
20106.0,9519.0
20108.0,2128.0
20110.0,-5248.0
20112.0,-9044.0
20114.0,-9076.0
20116.0,-5638.0
20118.0,463.0
20120.0,7908.0
20122.0,13191.0
20124.0,13679.0
20126.0,9658.0
20128.0,2668.0
20130.0,-4360.0
20132.0,-7919.0
20134.0,-7837.0
20136.0,-4438.0
20138.0,1500.0
20140.0,8718.0
20142.0,13793.0
20144.0,14259.0
20146.0,10358.0
20148.0,3589.0
20150.0,-3305.0
20152.0,-6941.0
20154.0,-6803.0
20156.0,-3420.0
20158.0,2501.0
20160.0,9756.0
20162.0,14930.0
20164.0,15363.0
20166.0,11143.0
20168.0,3763.0
20170.0,-3736.0
20172.0,-7475.0
20174.0,-7236.0
20176.0,-3410.0
20178.0,3163.0
20180.0,11076.0
20182.0,16658.0
20184.0,17016.0
20186.0,12296.0
20188.0,4206.0
20190.0,-3969.0
20192.0,-7981.0
20194.0,-7661.0
20196.0,-3550.0
20198.0,3373.0
20200.0,11668.0
20202.0,17451.0
20204.0,17705.0
20206.0,12719.0
20208.0,4386.0
20210.0,-3932.0
20212.0,-7937.0
20214.0,-7557.0
20216.0,-3424.0
20218.0,3407.0
20220.0,11509.0
20222.0,17101.0
20224.0,17281.0
20226.0,12283.0
20228.0,4018.0
20230.0,-4111.0
20232.0,-8036.0
20234.0,-7646.0
20236.0,-3547.0
20238.0,3224.0
20240.0,11273.0
20242.0,16808.0
20244.0,16939.0
20246.0,11965.0
20248.0,3753.0
20250.0,-4427.0
20252.0,-8339.0
20254.0,-7954.0
20256.0,-3847.0
20258.0,3004.0
20260.0,11248.0
20262.0,16920.0
20264.0,17003.0
20266.0,11796.0
20268.0,3261.0
20270.0,-5156.0
20272.0,-9213.0
20274.0,-8837.0
20276.0,-4567.0
20278.0,2553.0
20280.0,11040.0
20282.0,16876.0
20284.0,17029.0
20286.0,11659.0
20288.0,2900.0
20290.0,-5624.0
20292.0,-9768.0
20294.0,-9453.0
20296.0,-5194.0
20298.0,1904.0
20300.0,10324.0
20302.0,16092.0
20304.0,16174.0
20306.0,10838.0
20308.0,2234.0
20310.0,-6133.0
20312.0,-10169.0
20314.0,-9794.0
20316.0,-5509.0
20318.0,1603.0
20320.0,10032.0
20322.0,15737.0
20324.0,15721.0
20326.0,10278.0
20328.0,1559.0
20330.0,-6909.0
20332.0,-10831.0
20334.0,-10328.0
20336.0,-5997.0
20338.0,1123.0
20340.0,9578.0
20342.0,15346.0
20344.0,15364.0
20346.0,9866.0
20348.0,963.0
20350.0,-7792.0
20352.0,-12019.0
20354.0,-11592.0
20356.0,-7029.0
20358.0,539.0
20360.0,9554.0
20362.0,15776.0
20364.0,15894.0
20366.0,10165.0
20368.0,882.0
20370.0,-8221.0
20372.0,-12619.0
20374.0,-12169.0
20376.0,-7439.0
20378.0,375.0
20380.0,9736.0
20382.0,16251.0
20384.0,16474.0
20386.0,10569.0
20388.0,886.0
20390.0,-8652.0
20392.0,-13332.0
20394.0,-12981.0
20396.0,-8184.0
20398.0,-176.0
20400.0,9458.0
20402.0,16225.0
20404.0,16559.0
20406.0,10610.0
20408.0,763.0
20410.0,-9043.0
20412.0,-13909.0
20414.0,-13597.0
20416.0,-8732.0
20418.0,-586.0
20420.0,9201.0
20422.0,16076.0
20424.0,16405.0
20426.0,10389.0
20428.0,379.0
20430.0,-9697.0
20432.0,-14755.0
20434.0,-14457.0
20436.0,-9408.0
20438.0,-1090.0
20440.0,8945.0
20442.0,16078.0
20444.0,16596.0
20446.0,10776.0
20448.0,885.0
20450.0,-9506.0
20452.0,-15271.0
20454.0,-15179.0
20456.0,-10173.0
20458.0,-1685.0
20460.0,8683.0
20462.0,16223.0
20464.0,17126.0
20466.0,11597.0
20468.0,1624.0
20470.0,-9140.0
20472.0,-15452.0
20474.0,-15719.0
20476.0,-10725.0
20478.0,-2040.0
20480.0,8699.0
20482.0,16676.0
20484.0,17867.0
20486.0,12153.0
20488.0,1371.0
20490.0,-10460.0
20492.0,-16987.0
20494.0,-17326.0
20496.0,-12092.0
20498.0,-2794.0
20500.0,8808.0
20502.0,17736.0
20504.0,19434.0
20506.0,13363.0
20508.0,2006.0
20510.0,-10150.0
20512.0,-17040.0
20514.0,-17747.0
20516.0,-12636.0
20518.0,-3041.0
20520.0,9239.0
20522.0,18869.0
20524.0,20898.0
20526.0,14696.0
20528.0,2873.0
20530.0,-9916.0
20532.0,-17294.0
20534.0,-18247.0
20536.0,-13217.0
20538.0,-3412.0
20540.0,9210.0
20542.0,19109.0
20544.0,21341.0
20546.0,15241.0
20548.0,3353.0
20550.0,-9721.0
20552.0,-17358.0
20554.0,-18424.0
20556.0,-13328.0
20558.0,-3516.0
20560.0,9188.0
20562.0,19318.0
20564.0,21766.0
20566.0,15751.0
20568.0,3788.0
20570.0,-9563.0
20572.0,-17472.0
20574.0,-18671.0
20576.0,-13562.0
20578.0,-3579.0
20580.0,9386.0
20582.0,19761.0
20584.0,22264.0
20586.0,16136.0
20588.0,3936.0
20590.0,-9657.0
20592.0,-17732.0
20594.0,-18996.0
20596.0,-13839.0
20598.0,-3739.0
20600.0,9398.0
20602.0,19931.0
20604.0,22511.0
20606.0,16344.0
20608.0,4116.0
20610.0,-9427.0
20612.0,-17434.0
20614.0,-18611.0
20616.0,-13462.0
20618.0,-3497.0
20620.0,9396.0
20622.0,19652.0
20624.0,22058.0
20626.0,15873.0
20628.0,3746.0
20630.0,-9646.0
20632.0,-17539.0
20634.0,-18657.0
20636.0,-13471.0
20638.0,-3576.0
20640.0,9262.0
20642.0,19650.0
20644.0,22161.0
20646.0,15977.0
20648.0,3756.0
20650.0,-9764.0
20652.0,-17756.0
20654.0,-18946.0
20656.0,-13772.0
20658.0,-3769.0
20660.0,9178.0
20662.0,19511.0
20664.0,21955.0
20666.0,15698.0
20668.0,3417.0
20670.0,-10164.0
20672.0,-18149.0
20674.0,-19254.0
20676.0,-13980.0
20678.0,-3906.0
20680.0,9063.0
20682.0,19310.0
20684.0,21613.0
20686.0,15308.0
20688.0,3053.0
20690.0,-10544.0
20692.0,-18476.0
20694.0,-19467.0
20696.0,-14125.0
20698.0,-4032.0
20700.0,8939.0
20702.0,19218.0
20704.0,21548.0
20706.0,15338.0
20708.0,3174.0
20710.0,-10645.0
20712.0,-18844.0
20714.0,-19843.0
20716.0,-14425.0
20718.0,-4262.0
20720.0,8752.0
20722.0,18985.0
20724.0,21221.0
20726.0,14989.0
20728.0,2769.0
20730.0,-11176.0
20732.0,-19324.0
20734.0,-20211.0
20736.0,-14723.0
20738.0,-4579.0
20740.0,8348.0
20742.0,18431.0
20744.0,20651.0
20746.0,14302.0
20748.0,2036.0
20750.0,-11519.0
20752.0,-19306.0
20754.0,-20142.0
20756.0,-14688.0
20758.0,-4611.0
20760.0,8226.0
20762.0,18286.0
20764.0,20396.0
20766.0,13951.0
20768.0,1723.0
20770.0,-11718.0
20772.0,-19387.0
20774.0,-20146.0
20776.0,-14681.0
20778.0,-4653.0
20780.0,8096.0
20782.0,18113.0
20784.0,20264.0
20786.0,13963.0
20788.0,1843.0
20790.0,-11650.0
20792.0,-19476.0
20794.0,-20190.0
20796.0,-14643.0
20798.0,-4570.0
20800.0,8181.0
20802.0,18136.0
20804.0,20168.0
20806.0,13823.0
20808.0,1743.0
20810.0,-11806.0
20812.0,-19560.0
20814.0,-20207.0
20816.0,-14629.0
20818.0,-4561.0
20820.0,8177.0
20822.0,18128.0
20824.0,20187.0
20826.0,13908.0
20828.0,1868.0
20830.0,-11812.0
20832.0,-19776.0
20834.0,-20468.0
20836.0,-14888.0
20838.0,-4767.0
20840.0,8050.0
20842.0,18047.0
20844.0,20011.0
20846.0,13607.0
20848.0,1595.0
20850.0,-12006.0
20852.0,-19792.0
20854.0,-20439.0
20856.0,-14836.0
20858.0,-4725.0
20860.0,8069.0
20862.0,18083.0
20864.0,20137.0
20866.0,13735.0
20868.0,1596.0
20870.0,-12009.0
20872.0,-19772.0
20874.0,-20434.0
20876.0,-14852.0
20878.0,-4764.0
20880.0,8057.0
20882.0,18128.0
20884.0,20225.0
20886.0,13759.0
20888.0,1533.0
20890.0,-12031.0
20892.0,-19771.0
20894.0,-20500.0
20896.0,-14956.0
20898.0,-4871.0
20900.0,7956.0
20902.0,18079.0
20904.0,20281.0
20906.0,13877.0
20908.0,1614.0
20910.0,-11994.0
20912.0,-19824.0
20914.0,-20622.0
20916.0,-15130.0
20918.0,-5022.0
20920.0,7889.0
20922.0,18134.0
20924.0,20414.0
20926.0,14022.0
20928.0,1756.0
20930.0,-11936.0
20932.0,-19853.0
20934.0,-20754.0
20936.0,-15307.0
20938.0,-5191.0
20940.0,7774.0
20942.0,18087.0
20944.0,20427.0
20946.0,14083.0
20948.0,1759.0
20950.0,-11861.0
20952.0,-19799.0
20954.0,-20768.0
20956.0,-15395.0
20958.0,-5347.0
20960.0,7587.0
20962.0,17900.0
20964.0,20274.0
20966.0,13935.0
20968.0,1706.0
20970.0,-11892.0
20972.0,-19797.0
20974.0,-20732.0
20976.0,-15364.0
20978.0,-5339.0
20980.0,7543.0
20982.0,17796.0
20984.0,20113.0
20986.0,13707.0
20988.0,1449.0
20990.0,-12049.0
20992.0,-19850.0
20994.0,-20773.0
20996.0,-15412.0
20998.0,-5439.0
21000.0,7358.0
21002.0,17568.0
21004.0,19883.0
21006.0,13493.0
21008.0,1231.0
21010.0,-12205.0
21012.0,-19947.0
21014.0,-20854.0
21016.0,-15512.0
21018.0,-5597.0
21020.0,7130.0
21022.0,17266.0
21024.0,19560.0
21026.0,13234.0
21028.0,1138.0
21030.0,-12267.0
21032.0,-20032.0
21034.0,-20921.0
21036.0,-15583.0
21038.0,-5730.0
21040.0,6891.0
21042.0,16911.0
21044.0,19176.0
21046.0,13015.0
21048.0,1119.0
21050.0,-12282.0
21052.0,-20044.0
21054.0,-20831.0
21056.0,-15578.0
21058.0,-5890.0
21060.0,6532.0
21062.0,16407.0
21064.0,18719.0
21066.0,13041.0
21068.0,1780.0
21070.0,-11093.0
21072.0,-19436.0
21074.0,-20822.0
21076.0,-15792.0
21078.0,-6349.0
21080.0,5777.0
21082.0,15385.0
21084.0,17609.0
21086.0,12131.0
21088.0,1267.0
21090.0,-11119.0
21092.0,-19007.0
21094.0,-20116.0
21096.0,-15046.0
21098.0,-5782.0
21100.0,5966.0
21102.0,15106.0
21104.0,16834.0
21106.0,10745.0
21108.0,-407.0
21110.0,-12566.0
21112.0,-19187.0
21114.0,-19408.0
21116.0,-14076.0
21118.0,-4878.0
21120.0,6548.0
21122.0,15208.0
21124.0,16540.0
21126.0,10296.0
21128.0,-754.0
21130.0,-12664.0
21132.0,-18979.0
21134.0,-18977.0
21136.0,-13604.0
21138.0,-4539.0
21140.0,6666.0
21142.0,15113.0
21144.0,16321.0
21146.0,10106.0
21148.0,-773.0
21150.0,-12401.0
21152.0,-18539.0
21154.0,-18561.0
21156.0,-13158.0
21158.0,-4138.0
21160.0,6916.0
21162.0,15199.0
21164.0,16318.0
21166.0,10111.0
21168.0,-714.0
21170.0,-12301.0
21172.0,-18420.0
21174.0,-18339.0
21176.0,-13014.0
21178.0,-4111.0
21180.0,6816.0
21182.0,14984.0
21184.0,16123.0
21186.0,10137.0
21188.0,-394.0
21190.0,-11817.0
21192.0,-18019.0
21194.0,-18062.0
21196.0,-12917.0
21198.0,-4180.0
21200.0,6613.0
21202.0,14724.0
21204.0,15888.0
21206.0,9991.0
21208.0,-410.0
21210.0,-11726.0
21212.0,-17903.0
21214.0,-17959.0
21216.0,-12891.0
21218.0,-4253.0
21220.0,6458.0
21222.0,14508.0
21224.0,15674.0
21226.0,9843.0
21228.0,-480.0
21230.0,-11727.0
21232.0,-17811.0
21234.0,-17914.0
21236.0,-12954.0
21238.0,-4439.0
21240.0,6216.0
21242.0,14329.0
21244.0,15619.0
21246.0,9904.0
21248.0,-336.0
21250.0,-11588.0
21252.0,-17739.0
21254.0,-17956.0
21256.0,-13122.0
21258.0,-4633.0
21260.0,6069.0
21262.0,14155.0
21264.0,15427.0
21266.0,9696.0
21268.0,-552.0
21270.0,-11816.0
21272.0,-17926.0
